"date","series","value","label"
2009-06-11,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-12,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-13,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-14,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-15,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-16,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-17,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-18,"SF61745",5.25,"Tasa objetivo Banco de México"
2009-06-19,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-20,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-21,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-22,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-23,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-24,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-25,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-26,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-27,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-28,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-29,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-06-30,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-01,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-02,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-03,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-04,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-05,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-06,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-07,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-08,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-09,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-10,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-11,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-12,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-13,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-14,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-15,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-16,"SF61745",4.75,"Tasa objetivo Banco de México"
2009-07-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-07-31,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-08-31,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-09-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-10-31,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-11-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2009-12-31,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-01-31,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-02-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-03-31,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-23,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-24,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-25,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-26,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-27,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-28,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-29,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-04-30,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-01,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-02,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-03,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-04,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-05,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-06,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-07,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-08,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-09,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-10,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-11,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-12,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-13,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-14,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-15,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-16,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-17,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-18,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-19,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-20,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-21,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-22,"SF61745",4.5,"Tasa objetivo Banco de México"
2010-05-23,"SF61745",4.5,"Tasa objetivo Banco de México"
